source,smiles
D04532_protomer_2,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
D04532_protomer_1,O=C(NC1CC[NH+](CCc2c[nH]c3ccccc23)CC1)c1ccccc1
D08267_protomer_1,CCC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
D08267_protomer_2,CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
D03917_protomer_1,CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1
D10901_protomer_1,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1
D07804_protomer_2,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1
D07804_protomer_1,O=C1CCC(c2ccccc2)(C2CC[NH+](Cc3ccccc3)CC2)C(=O)N1
D01159_protomer_1,CCCCCC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
D07868_protomer_2,O=c1[nH]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[n-]c3cc(Cl)ccc32)CC1
D07868_protomer_3,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1
D07868_protomer_1,O=c1[n-]c2ccccc2n1CCC[NH+]1CCC(n2c(=O)[n-]c3cc(Cl)ccc32)CC1
D05638_protomer_1,Cc1ccc2c(-c3ccccc3)nc(=O)n(C(C)C)c2c1
D03135_protomer_2,[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-]
D03135_protomer_1,[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
D08873_protomer_1,COc1ccc(NC(=O)c2ccc(C(=[NH2+])N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1
D08873_protomer_2,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1
D08690_protomer_1,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
D00672_protomer_2,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
D02367_protomer_1,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC
D00635_protomer_2,COCCc1ccc(OCC(O)CNC(C)C)cc1
D00635_protomer_1,COCCc1ccc(OCC(O)C[NH2+]C(C)C)cc1
D08321_protomer_1,COc1cccc(C(=O)CC[NH2+]C(C)C(O)c2ccccc2)c1
D08321_protomer_2,COc1cccc(C(=O)CCNC(C)C(O)c2ccccc2)c1
D07865_protomer_1,CC(CN1c2ccccc2Sc2ccccc21)C[NH+]1CC[NH+](CCOCCO)CC1
D07865_protomer_2,CC(CN1CCN(CCOCCO)CC1)CN1c2ccccc2Sc2ccccc21
D00318_protomer_1,[NH-]S(=O)(=O)[NH+]=C(N)CCSCc1csc([NH+]=C(N)N)n1
D00318_protomer_2,NC(N)=[NH+]c1nc(CSCCC(N)=[NH+]S(N)(=O)=O)cs1
D00318_protomer_3,NC(N)=Nc1nc(CSCCC(N)=NS(N)(=O)=O)cs1
D01057_protomer_1,CC(O)C1C(=O)N2C(C(=O)[O-])=C(SC3Cn4cnc[n+]4C3)C(C)C12
D07234_protomer_2,C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1
D07234_protomer_1,C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-])c1ccccc1
D01178_protomer_1,CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-]
D00962_protomer_2,CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
D00962_protomer_1,CC[NH+](CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1
D07244_protomer_2,CC(C)(C)CC(C)(C)c1ccc([O-])c(Cc2ccc(Cl)cc2Cl)c1
D07244_protomer_1,CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1
D01125_protomer_1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(O)C2CC2)CC(O)CC1O
D00509_protomer_2,Cc1ccc(N(CC2=[NH+]CCN2)c2cccc([O-])c2)cc1
D00509_protomer_1,Cc1ccc(N(CC2=[NH+]CCN2)c2cccc(O)c2)cc1
D00509_protomer_3,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
D07348_protomer_1,O=C(CS(=O)C(c1ccccc1)c1ccccc1)NO
D07717_protomer_1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(=O)CC2(C)C1(O)C(=O)CCl
D00246_protomer_1,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
D02698_protomer_2,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1[O-]
D02698_protomer_1,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O
D00489_protomer_1,Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1
D07333_protomer_1,CC(CC[NH+]1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1
D07333_protomer_2,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1
D01650_protomer_2,CCC(c1ccccc1)c1noc(CCN(CC)CC)n1
D01650_protomer_1,CCC(c1ccccc1)c1noc(CC[NH+](CC)CC)n1
D08293_protomer_1,C[NH+](C)CCC=C1c2ccccc2COc2ccc(CC(=O)[O-])cc21
D08293_protomer_2,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21
D00818_protomer_1,C[NH2+]CCCC12CCC(c3ccccc31)c1ccccc12
D00818_protomer_2,CNCCCC12CCC(c3ccccc31)c1ccccc12
D00322_protomer_1,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F
D00787_protomer_1,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1
D00787_protomer_2,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
D02888_protomer_2,CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O
D02888_protomer_1,CC1(C)SC2C([NH+]=CN3CCCCCC3)C(=O)N2C1C(=O)[O-]
D07508_protomer_2,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1
D07508_protomer_1,CC(Cc1cccc(C(F)(F)F)c1)[NH2+]CCOC(=O)c1ccccc1
D01082_protomer_1,CC(C)(CO)C(O)C(=O)NCCC(=O)[O-]
D07958_protomer_1,CC(C)(C(=O)[O-])c1ccc(C(O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
D07958_protomer_2,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
D00187_protomer_1,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)C
D10481_protomer_2,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)C[NH+]4CC[NH+](C)CC4)cc3)c3ccccc3)c([O-])[n-]c2c1
D10481_protomer_1,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)C[NH+]4CC[NH+](C)CC4)cc3)c3ccccc3)c(O)[n-]c2c1
D10481_protomer_3,COC(=O)c1ccc2c(C(=Nc3ccc(N(C)C(=O)CN4CCN(C)CC4)cc3)c3ccccc3)c(O)[nH]c2c1
D09919_protomer_1,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
D10667_protomer_2,CO[NH+](C)Cc1ccc(O)c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1=C2[O-]
D10667_protomer_1,CO[NH+](C)Cc1ccc([O-])c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1=C2[O-]
D10667_protomer_3,CON(C)Cc1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O
D01601_protomer_2,CC(=O)Nc1ccc(S(=O)(=O)[N-]c2cc(C)on2)cc1
D01601_protomer_1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1
D00774_protomer_1,Cc1ccccc1C(OCC[NH+](C)C)c1ccccc1
D00774_protomer_2,Cc1ccccc1C(OCCN(C)C)c1ccccc1
D07113_protomer_1,CN(C)C(=O)C(CC[N+]1(O)CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
D07113_protomer_2,CN(C)C(=O)C(CC[N+]1([O-])CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
D08280_protomer_1,CC[NH+](CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
D08280_protomer_2,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl
D02008_protomer_1,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O
D07171_protomer_2,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2
D07171_protomer_1,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)[N-]c1onc(C)c1Cl)OCO2
D02191_protomer_1,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1
D08108_protomer_1,CS(=O)(=O)CC[NH2+]Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
D08108_protomer_2,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1
D08362_protomer_3,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
D08362_protomer_1,Cc1ccc(N(CC2=[NH+]CCN2)c2cccc([O-])c2)cc1
D08362_protomer_2,Cc1ccc(N(CC2=[NH+]CCN2)c2cccc(O)c2)cc1
D01407_protomer_1,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1
D02286_protomer_1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(OC(=O)c1ccccc1)C(=O)CO
D02091_protomer_1,C[NH+](C)CCN(Cc1ccccc1)c1ccccn1
D02091_protomer_2,CN(C)CCN(Cc1ccccc1)c1ccccn1
D07700_protomer_1,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CC[NH+](CC2CC=CCC2)CC1
D07700_protomer_2,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1
D00861_protomer_2,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg])c([O-])c(Br)cc12
D00861_protomer_1,O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg])c(O)c(Br)cc12
D00826_protomer_1,[NH3+]C1CC1c1ccccc1
D00826_protomer_2,NC1CC1c1ccccc1
D00725_protomer_1,O=C(OC1CC2CC3CC(C1)[NH+]2CC3=O)c1c[nH]c2ccccc12
D00725_protomer_2,O=C(OC1CC2CC3CC(C1)N2CC3=O)c1c[nH]c2ccccc12
D00735_protomer_2,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1
D00735_protomer_1,CCCCOc1ccc(C(=O)CC[NH+]2CCCCC2)cc1
D01011_protomer_2,[NH3+]C(Cc1cc(I)c(Oc2ccc([O-])c(I)c2)c(I)c1)C(=O)[O-]
D01011_protomer_3,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]
D01011_protomer_1,[NH3+]C(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]
D01365_protomer_2,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
D01365_protomer_1,CCOc1cc(OCC)c(C(=O)CCC(=O)[O-])cc1OCC
D08248_protomer_3,C=CCN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D08248_protomer_2,C=CC[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D08248_protomer_1,C=CC[NH+]1CCC23c4c5ccc([O-])c4OC2C(O)C=CC3C1C5
D01657_protomer_1,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
D02339_protomer_2,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O
D02339_protomer_1,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)[O-]
D07719_protomer_1,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1C(=O)CO
D08193_protomer_1,CC1=CC(=O)CC2CCC3C4CCC(O)C4(C)CCC3C12C
D01622_protomer_1,Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])[O-])c2cc1C
D01622_protomer_3,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)([O-])O)c2cc1C
D00367_protomer_2,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
D00367_protomer_1,OC1(c2ccc(Cl)cc2)c2ccccc2C2=[NH+]CCN21
C17728_protomer_1,COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(CC[NH+]3CCCCC3)C2=O)cc1
C17728_protomer_2,COc1ccc(C2(c3ccc(OC)cc3)NC(=O)N(CCN3CCCCC3)C2=O)cc1
D02878_protomer_3,CC1CN(CC(Cc2ccccc2)C(=O)NCC(=O)O)CCC1(C)c1cccc(O)c1
D02878_protomer_1,CC1C[NH+](CC(Cc2ccccc2)C(=O)NCC(=O)[O-])CCC1(C)c1cccc(O)c1
D02878_protomer_2,CC1C[NH+](CC(Cc2ccccc2)C(=O)NCC(=O)[O-])CCC1(C)c1cccc([O-])c1
D00683_protomer_1,CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)c1
D00683_protomer_2,CC(C)(C)[NH2+]CC(O)c1ccc([O-])c(CO)c1
D00683_protomer_3,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1
D01117_protomer_1,C[NH+](c1nccc(=O)[n-]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
D01117_protomer_3,CN(c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
D01117_protomer_2,C[NH+](c1nccc(=O)[nH]1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1
D00820_protomer_1,O=c1n(CCC[NH+]2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
D00820_protomer_2,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
D09038_protomer_2,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1
D09038_protomer_1,CC(C)(C)S(=O)(=O)CC(Cc1ccccc1)C(=O)NC(Cc1cnc[n-]1)C(=O)NC(CC1CCCCC1)C(O)C(O)C1CC1
D02321_protomer_1,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
D02321_protomer_2,COc1cc([N-]S(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12
D07635_protomer_1,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1
D07635_protomer_2,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3cccs3)C2SC1
D03415_protomer_1,COc1ccccc1OCC[NH2+]CC(O)COc1cccc2[nH]c3ccccc3c12
D03415_protomer_2,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
D03163_protomer_1,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccc(Br)cc1
D01122_protomer_1,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1
D02182_protomer_1,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1[NH+]2C
D02182_protomer_2,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C
D07277_protomer_1,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21
D07175_protomer_2,O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2
D07175_protomer_1,O=C1c2cccc3c2C(CCC3)CN1C1C[NH+]2CCC1CC2
D07144_protomer_1,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1
D08209_protomer_1,C[NH+]1CCCC(CC2c3ccccc3Sc3ccccc32)C1
D08209_protomer_2,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
D08692_protomer_2,CCCCCCCCCC(=O)OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
D08692_protomer_1,CCCCCCCCCC(=O)OCC[NH+]1CC[NH+](CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
D05040_protomer_2,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
D05040_protomer_1,Cc1cc(-c2ccccc2)nnc1NCC[NH+]1CCOCC1
D02248_protomer_1,COc1ccc2c(c1)N(CC(C)C[NH+](C)C)c1ccccc1S2
D02248_protomer_2,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2
D00978_protomer_1,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)[O-]
D00483_protomer_1,CC(C)[NH2+]CC(O)COc1cccc2ccccc12
D00483_protomer_2,CC(C)NCC(O)COc1cccc2ccccc12
D00270_protomer_1,C[NH+](C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
D00270_protomer_2,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
D01101_protomer_2,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
D01101_protomer_1,O=C(CCC[NH+]1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1
D01002_protomer_2,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
D01002_protomer_1,C[NH+](C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1
D00448_protomer_3,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
D00448_protomer_2,O=C([O-])c1cc(N=Nc2ccc(S(=O)(=O)[N-]c3ccccn3)cc2)ccc1[O-]
D00448_protomer_1,O=C([O-])c1cc(N=Nc2ccc(S(=O)(=O)[N-]c3ccccn3)cc2)ccc1O
D00448_protomer_4,[O]C(=O)c1cc(/N=N\c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
D05597_protomer_2,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2
D01003_protomer_2,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1
D00585_protomer_1,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C
D00686_protomer_1,CC(C)(C)[NH2+]CC(O)c1ccc(O)c(CO)n1
D00686_protomer_2,CC(C)(C)[NH2+]CC(O)c1ccc([O-])c(CO)n1
D00686_protomer_3,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1
D02185_protomer_1,O=C([O-])CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1
D02220_protomer_2,CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1
D02220_protomer_1,CCCCOc1cc(C(=O)NCC[NH+](CC)CC)c2ccccc2n1
D07410_protomer_1,COc1ccc2c(=O)c3ccccc3oc2c1C[NH+]1CCCCC1
D07410_protomer_2,COc1ccc2c(=O)c3ccccc3oc2c1CN1CCCCC1
D00706_protomer_1,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
D08171_protomer_2,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
D08171_protomer_1,C[NH+](C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
D05028_protomer_1,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
D02305_protomer_2,CCn1cc(C(=O)O)c(=O)c2ccc(-c3ccncc3)cc21
D02305_protomer_1,CCn1cc(C(=O)[O-])c(=O)c2ccc(-c3ccncc3)cc21
D00798_protomer_1,CSc1ccc2c(c1)N(CCC1CCCC[NH+]1C)c1ccccc1S2
D00798_protomer_2,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
D00656_protomer_2,C[NH+]1C(CCl)[NH2+]c2cc(Cl)c(S([NH-])(=O)=O)cc2S1(=O)=O
D00656_protomer_3,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
D00656_protomer_1,C[NH+]1C(CCl)[NH2+]c2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
D07365_protomer_2,CCCC(=O)C1=C([O-])C(Cc2c(OC)cc([O-])c(C(=O)CCC)c2[O-])=C(O)C(C)(C)C1=O
D07365_protomer_1,CCCC(=O)C1=C([O-])C(Cc2c(OC)cc(O)c(C(=O)CCC)c2[O-])=C(O)C(C)(C)C1=O
D07365_protomer_3,CCCC(=O)C1=C(O)C(Cc2c(OC)cc(O)c(C(=O)CCC)c2O)=C(O)C(C)(C)C1=O
D00727_protomer_2,O=C([O-])c1cc(N=Nc2ccc([O-])c(C(=O)[O-])c2)ccc1[O-]
D00727_protomer_3,O=C(O)c1cc(N=Nc2ccc([O-])c(C(=O)O)c2)ccc1[O-]
D00727_protomer_1,O=C([O-])c1cc(N=Nc2ccc(O)c(C(=O)[O-])c2)ccc1[O-]
D04657_protomer_2,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C
D04657_protomer_1,CCOC(=O)C1=C(C)[NH2+]C(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C
D08337_protomer_1,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2
D00780_protomer_2,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12
D00780_protomer_1,CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4[NH+](C)C3)(C(C)C)C(=O)N12
D07314_protomer_1,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
D04862_protomer_2,CC(Cc1ccc([O-])c([O-])c1)C(C)Cc1ccc(O)c([O-])c1
D04862_protomer_1,CC(Cc1ccc([O-])c([O-])c1)C(C)Cc1ccc([O-])c([O-])c1
D04862_protomer_3,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
D00658_protomer_2,NS(=O)(=O)c1cc2c(cc1Cl)[NH2+]C(C(Cl)Cl)[N-]S2(=O)=O
D00658_protomer_1,[NH-]S(=O)(=O)c1cc2c(cc1Cl)[NH2+]C(C(Cl)Cl)[N-]S2(=O)=O
D00658_protomer_3,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O
D02589_protomer_1,CCOC(=O)c1cc(=O)c2c(OCC(COc3cccc4oc(C(=O)OCC)cc(=O)c34)OC(=O)C([NH3+])CCCC[NH3+])cccc2o1
D02589_protomer_2,CCOC(=O)c1cc(=O)c2c(OCC(COc3cccc4oc(C(=O)OCC)cc(=O)c34)OC(=O)C(N)CCCCN)cccc2o1
D02760_protomer_1,Cc1ccc(C(=CC[NH+]2CCCC2)c2cccc(C=CC(=O)[O-])n2)cc1
D02760_protomer_2,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1
D07167_protomer_1,CC[NH+](CC)CCn1c2c(c3ccc(OC)cc31)CC[NH+]1CC3CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C(C(=O)OC)C3CC21
D07167_protomer_2,CCN(CC)CCn1c2c(c3ccc(OC)cc31)CCN1CC3CC(OC(=O)c4cc(OC)c(OC)c(OC)c4)C(OC)C(C(=O)OC)C3CC21
C11250_protomer_1,C[NH2+]C1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
C11250_protomer_2,CNC1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21
D08238_protomer_1,CCc1cc2cc(OC)c(OC)cc2c(Cc2ccccc2)n1
D00182_protomer_1,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C
D05340_protomer_2,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CCN1CCC(c3noc4cc(F)ccc34)CC1)c2=O
D05340_protomer_1,CCCCCCCCCCCCCCCC(=O)OC1CCCn2c1nc(C)c(CC[NH+]1CCC(c3noc4cc(F)ccc34)CC1)c2=O
D08058_protomer_2,CC(C)Cc1ccc(C(C)C(=O)O)cc1
D08058_protomer_1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
D01079_protomer_3,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O
D01079_protomer_1,CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c(O)c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1=C2[O-]
D01079_protomer_2,CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c([O-])c2c1CC1CC3C([NH+](C)C)C(=O)C(C(N)=O)=C([O-])C3(O)C(=O)C1=C2[O-]
D03505_protomer_2,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
D03505_protomer_1,CC([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12
D07180_protomer_2,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O
D07180_protomer_1,CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc([O-])c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O
D08120_protomer_2,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
D08120_protomer_1,CC1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23
D02100_protomer_2,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
D02100_protomer_1,O=C1Cc2cc(CC[NH+]3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
D00631_protomer_2,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
D00631_protomer_1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)[NH+]1CCCC1
D03360_protomer_2,CN(C)CCOC(c1ccccc1)c1ccccc1
D03360_protomer_1,C[NH+](C)CCOC(c1ccccc1)c1ccccc1
